T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
6.862,0.146158,0.00736587,0.0,0.14435,0.00165833,12,...........,-327.67
6.864,0.147017,0.00736587,0.0,0.14535,0.00169167,12,...........,-327.67
6.866,0.148037,0.00739088,0.0,0.14635,0.00164167,12,...........,-327.67
6.868,0.149292,0.00737838,0.0,0.14735,0.001675,12,...........,-327.67
6.87,0.15015,0.00732002,0.0,0.14835,0.00165,12,...........,-327.67
6.872,0.151058,0.0073492,0.0,0.14935,0.001625,12,...........,-327.67
6.874,0.152133,0.00732002,0.0,0.15035,0.00170833,12,...........,-327.67
6.876,0.153225,0.00732836,0.0,0.15135,0.00166667,12,...........,-327.67
6.878,0.15415,0.00733669,0.0,0.15235,0.00165,12,...........,-327.67
6.88,0.155067,0.00728667,0.0,0.15335,0.00161667,12,...........,-327.67
6.882,0.1561,0.00729918,0.0,0.15435,0.00168333,12,...........,-327.67
6.884,0.157271,0.0072825,0.0,0.15535,0.00164167,12,...........,-327.67
6.886,0.15815,0.00723665,0.0,0.15635,0.00166667,12,...........,-327.67
6.888,0.159083,0.00726166,0.0,0.15735,0.00166667,12,...........,-327.67
6.89,0.160125,0.00725332,0.0,0.15835,0.00165833,12,...........,-327.67
6.892,0.161217,0.00727833,0.0,0.15935,0.00165,12,...........,-327.67
6.894,0.162158,0.00725749,0.0,0.16035,0.00166667,12,...........,-327.67
6.896,0.163121,0.00726583,0.0,0.16135,0.00163333,12,...........,-327.67
6.898,0.164058,0.00724915,0.0,0.16235,0.00170833,12,...........,-327.67
6.9,0.165208,0.00721164,0.0,0.16335,0.00169167,12,...........,-327.67
6.902,0.166133,0.00729084,0.0,0.16435,0.00165,12,...........,-327.67
6.904,0.167017,0.00729084,0.0,0.16535,0.0017,12,...........,-327.67
6.906,0.168025,0.00725749,0.0,0.16635,0.001625,12,...........,-327.67
6.908,0.169258,0.00726166,0.0,0.16735,0.00166667,12,...........,-327.67
6.91,0.170158,0.00723248,0.0,0.16835,0.00163333,12,...........,-327.67
6.912,0.171087,0.00725332,0.0,0.16935,0.00169167,12,...........,-327.67
6.914,0.172208,0.00722831,0.0,0.17035,0.00164167,12,...........,-327.67
6.916,0.173346,0.00721164,0.0,0.17135,0.00158333,12,...........,-327.67
6.918,0.174158,0.00713243,0.0,0.17235,0.00164167,12,...........,-327.67
6.92,0.175071,0.00717412,0.0,0.17335,0.00168333,12,...........,-327.67
6.922,0.176158,0.00719913,0.0,0.17435,0.001675,12,...........,-327.67
6.924,0.177217,0.00716578,0.0,0.17535,0.00170833,12,...........,-327.67
6.926,0.17815,0.00712826,0.0,0.17635,0.00165833,12,...........,-327.67
6.928,0.179058,0.00716995,0.0,0.17735,0.0017,12,...........,-327.67
6.93,0.180021,0.00714911,0.0,0.17835,0.001675,12,...........,-327.67
6.932,0.181296,0.00716161,0.0,0.17935,0.00166667,12,...........,-327.67
6.934,0.18215,0.00721164,0.0,0.18035,0.001675,12,...........,-327.67
6.936,0.183079,0.00714911,0.0,0.18135,0.00164167,12,...........,-327.67
6.938,0.184108,0.00719913,0.0,0.18235,0.00170833,12,...........,-327.67
6.94,0.185217,0.00718246,0.0,0.18335,0.00164167,12,...........,-327.67
6.942,0.186158,0.00717829,0.0,0.18435,0.00165,12,...........,-327.67
6.944,0.187063,0.00718663,0.0,0.18535,0.0017,12,...........,-327.67
6.946,0.188058,0.00717412,0.0,0.18635,0.00165,12,...........,-327.67
6.948,0.189179,0.00717829,0.0,0.18735,0.00168333,12,...........,-327.67
6.95,0.190137,0.00715328,0.0,0.18835,0.00165,12,...........,-327.67
6.952,0.1911,0.00715744,0.0,0.18935,0.001625,12,...........,-327.67
6.954,0.19225,0.00715744,0.0,0.19035,0.00166667,12,...........,-327.67
6.956,0.192875,0.00715328,0.0,0.19135,0.00163333,12,...........,-327.67
6.958,0.194137,0.00717412,0.0,0.19235,0.00165833,12,...........,-327.67
6.96,0.195037,0.00714494,0.0,0.19335,0.0017,12,...........,-327.67
6.962,0.195946,0.0071241,0.0,0.19435,0.00165833,12,...........,-327.67
6.964,0.197333,0.00713243,0.0,0.19535,0.00164167,12,...........,-327.67
6.966,0.198146,0.00712826,0.0,0.19635,0.001675,12,...........,-327.67
6.968,0.198992,0.00709075,0.0,0.19735,0.00166667,12,...........,-327.67
6.97,0.200108,0.00711159,0.0,0.19835,0.00169167,12,...........,-327.67
6.972,0.201146,0.00710742,0.0,0.19935,0.001675,12,...........,-327.67
6.974,0.20215,0.00713243,0.0,0.20035,0.00165833,12,...........,-327.67
6.976,0.203033,0.00711576,0.0,0.20135,0.00163333,12,...........,-327.67
6.978,0.203954,0.00706157,0.0,0.20235,0.001675,12,...........,-327.67
6.98,0.205333,0.00708658,0.0,0.20335,0.001675,12,...........,-327.67
6.982,0.20615,0.00706574,0.0,0.20435,0.00164167,12,...........,-327.67
6.984,0.207062,0.0070699,0.0,0.20535,0.0017,12,...........,-327.67
6.986,0.208142,0.00706157,0.0,0.20635,0.001675,12,...........,-327.67
6.988,0.209133,0.00709492,0.0,0.20735,0.00165833,12,...........,-327.67
6.99,0.21015,0.00708241,0.0,0.20835,0.001725,12,...........,-327.67
6.992,0.211054,0.00706157,0.0,0.20935,0.00160833,12,...........,-327.67
6.994,0.211992,0.0070574,0.0,0.21035,0.001675,12,...........,-327.67
6.996,0.213146,0.0070574,0.0,0.21135,0.00166667,12,...........,-327.67
6.998,0.21415,0.00703656,0.0,0.21235,0.00163333,12,...........,-327.67
7.0,0.215067,0.00704489,0.0,0.21335,0.00171667,12,...........,-327.67
7.002,0.216137,0.00708658,0.0,0.21435,0.00160833,12,...........,-327.67
7.004,0.217154,0.00705323,0.0,0.21535,0.00166667,12,...........,-327.67
7.006,0.21815,0.00706157,0.0,0.21635,0.00166667,12,...........,-327.67
7.008,0.219037,0.00706574,0.0,0.21735,0.0017,12,...........,-327.67
7.01,0.219958,0.00704489,0.0,0.21835,0.00169167,12,...........,-327.67
7.012,0.221325,0.00704906,0.0,0.21935,0.00163333,12,...........,-327.67
7.014,0.22215,0.00702822,0.0,0.22035,0.00166667,12,...........,-327.67
7.016,0.223029,0.00696152,0.0,0.22135,0.00163333,12,...........,-327.67
7.018,0.224262,0.00695735,0.0,0.22235,0.00166667,12,...........,-327.67
7.02,0.225033,0.00698653,0.0,0.22335,0.00165833,12,...........,-327.67
7.022,0.22615,0.00697403,0.0,0.22435,0.001675,12,...........,-327.67
7.024,0.227075,0.0069907,0.0,0.22535,0.001675,12,...........,-327.67
7.026,0.22795,0.0069782,0.0,0.22635,0.00166667,12,...........,-327.67
7.028,0.229329,0.00696152,0.0,0.22735,0.00165833,12,...........,-327.67
7.03,0.23015,0.00694485,0.0,0.22835,0.001675,12,...........,-327.67
7.032,0.230967,0.00693651,0.0,0.22935,0.00165833,12,...........,-327.67
7.034,0.2322,0.00695318,0.0,0.23035,0.001675,12,...........,-327.67
7.036,0.233158,0.00696152,0.0,0.23135,0.00166667,12,...........,-327.67
7.038,0.234146,0.00695735,0.0,0.23235,0.001625,12,...........,-327.67
7.04,0.235017,0.0069782,0.0,0.23335,0.00168333,12,...........,-327.67
7.042,0.235954,0.00694068,0.0,0.23435,0.00161667,12,...........,-327.67
7.044,0.237217,0.00696152,0.0,0.23535,0.00165,12,...........,-327.67
7.046,0.23815,0.00694902,0.0,0.23635,0.00169167,12,...........,-327.67
7.048,0.239071,0.00698236,0.0,0.23735,0.0016,12,...........,-327.67
7.05,0.240108,0.00695735,0.0,0.23835,0.00169167,12,...........,-327.67
7.052,0.241162,0.00693651,0.0,0.23935,0.00166667,12,...........,-327.67
7.054,0.242142,0.00696986,0.0,0.24035,0.00164167,12,...........,-327.67
7.056,0.243108,0.00697403,0.0,0.24135,0.001675,12,...........,-327.67
7.058,0.243921,0.00695318,0.0,0.24235,0.00165833,12,...........,-327.67
7.06,0.2453,0.00697403,0.0,0.24335,0.00171667,12,...........,-327.67
7.062,0.245925,0.00694485,0.0,0.24435,0.00164167,12,...........,-327.67
7.064,0.247004,0.00694068,0.0,0.24535,0.00163333,12,...........,-327.67
7.066,0.248192,0.00689899,0.0,0.24635,0.00166667,12,...........,-327.67
7.068,0.248875,0.00693234,0.0,0.24735,0.00165,12,...........,-327.67
7.07,0.250158,0.00687398,0.0,0.24835,0.00165,12,...........,-327.67
7.072,0.251042,0.006924,0.0,0.24935,0.0017,12,...........,-327.67
7.074,0.251942,0.00692817,0.0,0.25035,0.00164167,12,...........,-327.67
7.076,0.2533,0.00688232,0.0,0.25135,0.001675,12,...........,-327.67
7.078,0.254083,0.00691567,0.0,0.25235,0.00159167,12,...........,-327.67
7.08,0.255062,0.00692817,0.0,0.25335,0.001675,12,...........,-327.67
7.082,0.256167,0.00693234,0.0,0.25435,0.00164167,12,...........,-327.67
7.084,0.257042,0.00689482,0.0,0.25535,0.00165833,12,...........,-327.67
7.086,0.25815,0.006924,0.0,0.25635,0.00171667,12,...........,-327.67
7.088,0.259062,0.00688232,0.0,0.25735,0.001625,12,...........,-327.67
7.09,0.26,0.00685314,0.0,0.25835,0.00169167,12,...........,-327.67
7.092,0.261292,0.00688232,0.0,0.25935,0.00165,12,...........,-327.67
7.094,0.262154,0.00685731,0.0,0.26035,0.00166667,12,...........,-327.67
7.096,0.263071,0.00686148,0.0,0.26135,0.00165833,12,...........,-327.67
7.098,0.264158,0.00689066,0.0,0.26235,0.00161667,12,...........,-327.67
7.1,0.265117,0.00697403,0.0,0.26335,0.00165,12,...........,-327.67
7.102,0.266154,0.00695318,0.0,0.26435,0.00164167,12,...........,-327.67
7.104,0.267137,0.00694902,0.0,0.26535,0.001675,12,...........,-327.67
7.106,0.268017,0.00697403,0.0,0.26635,0.00171667,12,...........,-327.67
7.108,0.26935,0.00691984,0.0,0.26735,0.00165833,12,...........,-327.67
7.11,0.269879,0.00694068,0.0,0.26835,0.00161667,12,...........,-327.67
7.112,0.271054,0.0069115,0.0,0.26935,0.00168333,12,...........,-327.67
7.114,0.272221,0.00693234,0.0,0.27035,0.00163333,12,...........,-327.67
7.116,0.27285,0.006924,0.0,0.27135,0.00166667,12,...........,-327.67
7.118,0.274167,0.00689482,0.0,0.27235,0.00169167,12,...........,-327.67
7.12,0.275,0.006924,0.0,0.27335,0.00163333,12,...........,-327.67
7.122,0.275946,0.00691567,0.0,0.27435,0.00170833,12,...........,-327.67
7.124,0.277292,0.00692817,0.0,0.27535,0.00161667,12,...........,-327.67
7.126,0.27815,0.00691984,0.0,0.27635,0.0017,12,...........,-327.67
7.128,0.279021,0.00689066,0.0,0.27735,0.001625,12,...........,-327.67
7.13,0.280129,0.00689899,0.0,0.27835,0.00168333,12,...........,-327.67
7.132,0.281021,0.00688232,0.0,0.27935,0.00170833,12,...........,-327.67
7.134,0.28215,0.00690316,0.0,0.28035,0.00166667,12,...........,-327.67
7.136,0.283021,0.00685731,0.0,0.28135,0.00160833,12,...........,-327.67
7.138,0.28395,0.00693234,0.0,0.28235,0.00164167,12,...........,-327.67
7.14,0.285317,0.006924,0.0,0.28335,0.00165833,12,...........,-327.67
7.142,0.286158,0.00687815,0.0,0.28435,0.00163333,12,...........,-327.67
7.144,0.287092,0.00688232,0.0,0.28535,0.00165833,12,...........,-327.67
7.146,0.288083,0.00688232,0.0,0.28635,0.001675,12,...........,-327.67
7.148,0.289179,0.00687398,0.0,0.28735,0.00169167,12,...........,-327.67
7.15,0.29015,0.0068323,0.0,0.28835,0.00163333,12,...........,-327.67
7.152,0.291112,0.00683646,0.0,0.28935,0.00165833,12,...........,-327.67
7.154,0.292058,0.00686564,0.0,0.29035,0.00160833,12,...........,-327.67
7.156,0.293129,0.00686148,0.0,0.29135,0.00168333,12,...........,-327.67
7.158,0.29415,0.00681979,0.0,0.29235,0.001675,12,...........,-327.67
7.16,0.295025,0.00682813,0.0,0.29335,0.00164167,12,...........,-327.67
7.162,0.296067,0.00684063,0.0,0.29435,0.00170833,12,...........,-327.67
7.164,0.296854,0.00681979,0.0,0.29535,0.00163333,12,...........,-327.67
7.166,0.298158,0.00681562,0.0,0.29635,0.00169167,12,...........,-327.67
7.168,0.299058,0.00690733,0.0,0.29735,0.00163333,12,...........,-327.67
7.17,0.299912,0.006924,0.0,0.29835,0.001675,12,...........,-327.67
7.172,0.30135,0.00690733,0.0,0.29935,0.0017,12,...........,-327.67
7.174,0.302121,0.00684897,0.0,0.30035,0.001625,12,...........,-327.67
7.176,0.303042,0.00689899,0.0,0.30135,0.0017,12,...........,-327.67
7.178,0.304142,0.00687815,0.0,0.30235,0.001675,12,...........,-327.67
7.18,0.30495,0.00691984,0.0,0.30335,0.001675,12,...........,-327.67
7.182,0.30615,0.00688232,0.0,0.30435,0.00169167,12,...........,-327.67
7.184,0.307042,0.00690316,0.0,0.30535,0.00165,12,...........,-327.67
7.186,0.307954,0.006924,0.0,0.30635,0.00165833,12,...........,-327.67
7.188,0.309317,0.006924,0.0,0.30735,0.001675,12,...........,-327.67
7.19,0.31015,0.00694068,0.0,0.30835,0.00164167,12,...........,-327.67
7.192,0.311054,0.00691567,0.0,0.30935,0.001675,12,...........,-327.67
7.194,0.312112,0.00693234,0.0,0.31035,0.00169167,12,...........,-327.67
7.196,0.313071,0.00689899,0.0,0.31135,0.00169167,12,...........,-327.67
7.198,0.31415,0.00688232,0.0,0.31235,0.00170833,12,...........,-327.67
7.2,0.315029,0.00695735,0.0,0.31335,0.00165,12,...........,-327.67
7.202,0.316025,0.00695318,0.0,0.31435,0.00169167,12,...........,-327.67
7.204,0.317142,0.00691984,0.0,0.31535,0.001625,12,...........,-327.67
7.206,0.31815,0.00696569,0.0,0.31635,0.00169167,12,...........,-327.67
7.208,0.319075,0.00698653,0.0,0.31735,0.00168333,12,...........,-327.67
7.21,0.320175,0.0069115,0.0,0.31835,0.00165,12,...........,-327.67
7.212,0.320817,0.00693651,0.0,0.31935,0.00168333,12,...........,-327.67
7.214,0.322183,0.00695318,0.0,0.32035,0.00165,12,...........,-327.67
7.216,0.323017,0.00689899,0.0,0.32135,0.00169167,12,...........,-327.67
7.218,0.323942,0.0069115,0.0,0.32235,0.001675,12,...........,-327.67
7.22,0.32535,0.00694485,0.0,0.32335,0.00164167,12,...........,-327.67
7.222,0.32605,0.0069115,0.0,0.32435,0.00169167,12,...........,-327.67
7.224,0.327025,0.00693651,0.0,0.32535,0.00164167,12,...........,-327.67
7.226,0.328183,0.00691567,0.0,0.32635,0.00166667,12,...........,-327.67
7.228,0.328846,0.00688232,0.0,0.32735,0.00169167,12,...........,-327.67
7.23,0.33015,0.00689482,0.0,0.32835,0.001675,12,...........,-327.67
7.232,0.331058,0.00687398,0.0,0.32935,0.0017,12,...........,-327.67
7.234,0.33195,0.00695318,0.0,0.33035,0.00166667,12,...........,-327.67
7.236,0.333312,0.00683646,0.0,0.33135,0.00169167,12,...........,-327.67
7.238,0.33415,0.00691567,0.0,0.33235,0.00168333,12,...........,-327.67
7.24,0.335063,0.0069115,0.0,0.33335,0.00164167,12,...........,-327.67
7.242,0.336125,0.0069115,0.0,0.33435,0.00169167,12,...........,-327.67
7.244,0.337021,0.00692817,0.0,0.33535,0.00165833,12,...........,-327.67
7.246,0.338142,0.006924,0.0,0.33635,0.00171667,12,...........,-327.67
7.248,0.339021,0.00693234,0.0,0.33735,0.00169167,12,...........,-327.67
7.25,0.340037,0.00696986,0.0,0.33835,0.00163333,12,...........,-327.67
7.252,0.341137,0.00688649,0.0,0.33935,0.0017,12,...........,-327.67
7.254,0.34215,0.00687398,0.0,0.34035,0.0016,12,...........,-327.67
7.256,0.343042,0.006924,0.0,0.34135,0.00166667,12,...........,-327.67
7.258,0.344054,0.00693651,0.0,0.34235,0.001675,12,...........,-327.67
7.26,0.345104,0.00690316,0.0,0.34335,0.00164167,12,...........,-327.67
7.262,0.34615,0.00691984,0.0,0.34435,0.00169167,12,...........,-327.67
7.264,0.346937,0.00696152,0.0,0.34535,0.00165,12,...........,-327.67
7.266,0.347896,0.00696986,0.0,0.34635,0.001675,12,...........,-327.67
7.268,0.34935,0.00694068,0.0,0.34735,0.00173333,12,...........,-327.67
7.27,0.350037,0.00694902,0.0,0.34835,0.00163333,12,...........,-327.67
7.272,0.350992,0.00696152,0.0,0.34935,0.00166667,12,...........,-327.67
7.274,0.352021,0.00695735,0.0,0.35035,0.001675,12,...........,-327.67
7.276,0.3529,0.00695735,0.0,0.35135,0.00165,12,...........,-327.67
7.278,0.35415,0.00700321,0.0,0.35235,0.001725,12,...........,-327.67
7.28,0.354992,0.0069907,0.0,0.35335,0.00163333,12,...........,-327.67
7.282,0.355971,0.00698236,0.0,0.35435,0.00170833,12,...........,-327.67
7.284,0.357242,0.00698653,0.0,0.35535,0.00166667,12,...........,-327.67
7.286,0.358125,0.00701154,0.0,0.35635,0.00164167,12,...........,-327.67
7.288,0.358983,0.00701988,0.0,0.35735,0.00165833,12,...........,-327.67
7.29,0.360133,0.00702822,0.0,0.35835,0.001625,12,...........,-327.67
7.292,0.361192,0.00705323,0.0,0.35935,0.00171667,12,...........,-327.67
7.294,0.36215,0.00704072,0.0,0.36035,0.00165833,12,...........,-327.67
7.296,0.36305,0.00708658,0.0,0.36135,0.001625,12,...........,-327.67
7.298,0.363975,0.00705323,0.0,0.36235,0.00170833,12,...........,-327.67
7.3,0.365192,0.00701988,0.0,0.36335,0.00161667,12,...........,-327.67
7.302,0.36615,0.00700321,0.0,0.36435,0.001675,12,...........,-327.67
7.304,0.367017,0.00703656,0.0,0.36535,0.00166667,12,...........,-327.67
7.306,0.368088,0.00707407,0.0,0.36635,0.00166667,12,...........,-327.67
7.308,0.369067,0.0070699,0.0,0.36735,0.00166667,12,...........,-327.67
7.31,0.370133,0.0070574,0.0,0.36835,0.00165,12,...........,-327.67
7.312,0.371087,0.00707407,0.0,0.36935,0.00169167,12,...........,-327.67
7.314,0.371921,0.00710325,0.0,0.37035,0.0017,12,...........,-327.67
7.316,0.373171,0.00716995,0.0,0.37135,0.00166667,12,...........,-327.67
7.318,0.3741,0.00718246,0.0,0.37235,0.00169167,12,...........,-327.67
7.32,0.375,0.00714494,0.0,0.37335,0.00163333,12,...........,-327.67
7.322,0.376104,0.00714911,0.0,0.37435,0.00165,12,...........,-327.67
7.324,0.377242,0.00719913,0.0,0.37535,0.00170833,12,...........,-327.67
7.326,0.37815,0.0071241,0.0,0.37635,0.00165833,12,...........,-327.67
7.328,0.378992,0.00715328,0.0,0.37735,0.0017,12,...........,-327.67
7.33,0.380079,0.00718246,0.0,0.37835,0.001675,12,...........,-327.67
7.332,0.381267,0.00718663,0.0,0.37935,0.001625,12,...........,-327.67
7.334,0.38215,0.00719496,0.0,0.38035,0.001725,12,...........,-327.67
7.336,0.383046,0.00721997,0.0,0.38135,0.00158333,12,...........,-327.67
7.338,0.384092,0.00723665,0.0,0.38235,0.00170833,12,...........,-327.67
7.34,0.385208,0.00725749,0.0,0.38335,0.001675,12,...........,-327.67
7.342,0.38615,0.00726583,0.0,0.38435,0.00165,12,...........,-327.67
7.344,0.38705,0.00726583,0.0,0.38535,0.00165833,12,...........,-327.67
7.346,0.387992,0.00729918,0.0,0.38635,0.00160833,12,...........,-327.67
7.348,0.389125,0.00730334,0.0,0.38735,0.00170833,12,...........,-327.67
7.35,0.390142,0.00732836,0.0,0.38835,0.00165833,12,...........,-327.67
7.352,0.391,0.00738672,0.0,0.38935,0.00166667,12,...........,-327.67
7.354,0.392083,0.00743257,0.0,0.39035,0.00168333,12,...........,-327.67
7.356,0.392975,0.00742006,0.0,0.39135,0.00165,12,...........,-327.67
7.358,0.394138,0.00742423,0.0,0.39235,0.00165,12,...........,-327.67
7.36,0.395046,0.0074284,0.0,0.39335,0.001625,12,...........,-327.67
7.362,0.396008,0.00745758,0.0,0.39435,0.00163333,12,...........,-327.67
7.364,0.397333,0.00750344,0.0,0.39535,0.001675,12,...........,-327.67
7.366,0.397787,0.0074284,0.0,0.39635,0.00166667,12,...........,-327.67
7.368,0.398988,0.00749093,0.0,0.39735,0.00169167,12,...........,-327.67
7.37,0.399983,0.00751177,0.0,0.39835,0.00169167,12,...........,-327.67
7.372,0.400817,0.00752011,0.0,0.39935,0.001675,12,...........,-327.67
7.374,0.402117,0.00754929,0.0,0.40035,0.00171667,12,...........,-327.67
7.376,0.402983,0.00754095,0.0,0.40135,0.0017,12,...........,-327.67
7.378,0.403958,0.00758264,0.0,0.40235,0.00168333,12,...........,-327.67
7.38,0.405333,0.00758264,0.0,0.40335,0.001675,12,...........,-327.67
7.382,0.406137,0.007641,0.0,0.40435,0.00160833,12,...........,-327.67
7.384,0.407,0.00763266,0.0,0.40535,0.00163333,12,...........,-327.67
7.386,0.408062,0.00774521,0.0,0.40635,0.00164167,12,...........,-327.67
7.388,0.409025,0.00771187,0.0,0.40735,0.00166667,12,...........,-327.67
7.39,0.41015,0.00774938,0.0,0.40835,0.001725,12,...........,-327.67
7.392,0.410983,0.00778273,0.0,0.40935,0.00168333,12,...........,-327.67
7.394,0.411942,0.00777022,0.0,0.41035,0.00168333,12,...........,-327.67
7.396,0.413208,0.0077869,0.0,0.41135,0.00168333,12,...........,-327.67
7.398,0.41415,0.00782858,0.0,0.41235,0.00165,12,...........,-327.67
7.4,0.414996,0.0078536,0.0,0.41335,0.001675,12,...........,-327.67
7.402,0.4161,0.00782442,0.0,0.41435,0.00168333,12,...........,-327.67
7.404,0.416975,0.00789111,0.0,0.41535,0.00165833,12,...........,-327.67
7.406,0.41815,0.00789111,0.0,0.41635,0.00165,12,...........,-327.67
7.408,0.419029,0.0079328,0.0,0.41735,0.00169167,12,...........,-327.67
7.41,0.419987,0.0079328,0.0,0.41835,0.00166667,12,...........,-327.67
7.412,0.4211,0.00795781,0.0,0.41935,0.00163333,12,...........,-327.67
7.414,0.422067,0.008012,0.0,0.42035,0.00169167,12,...........,-327.67
7.416,0.422975,0.00806619,0.0,0.42135,0.00165,12,...........,-327.67
7.418,0.423996,0.00812872,0.0,0.42235,0.00166667,12,...........,-327.67
7.42,0.42475,0.00816207,0.0,0.42335,0.00174167,12,...........,-327.67
7.422,0.42615,0.00821626,0.0,0.42435,0.00163333,12,...........,-327.67
7.424,0.426967,0.00819542,0.0,0.42535,0.00163333,12,...........,-327.67
7.426,0.4279,0.00820376,0.0,0.42635,0.00163333,12,...........,-327.67
7.428,0.429312,0.00827045,0.0,0.42735,0.00168333,12,...........,-327.67
7.43,0.430092,0.00829547,0.0,0.42835,0.0017,12,...........,-327.67
7.432,0.431008,0.00834132,0.0,0.42935,0.00165,12,...........,-327.67
7.434,0.432067,0.00834966,0.0,0.43035,0.00171667,12,...........,-327.67
7.436,0.432996,0.00839968,0.0,0.43135,0.001725,12,...........,-327.67
7.438,0.434146,0.0084372,0.0,0.43235,0.00165,12,...........,-327.67
7.44,0.434983,0.00847055,0.0,0.43335,0.001675,12,...........,-327.67
7.442,0.435904,0.00847888,0.0,0.43435,0.00158333,12,...........,-327.67
7.444,0.437117,0.00854975,0.0,0.43535,0.00165833,12,...........,-327.67
7.446,0.43815,0.00857059,0.0,0.43635,0.00165,12,...........,-327.67
7.448,0.438967,0.00860811,0.0,0.43735,0.00169167,12,...........,-327.67
7.45,0.440012,0.00862061,0.0,0.43835,0.00171667,12,...........,-327.67
7.452,0.441087,0.00865813,0.0,0.43935,0.00165833,12,...........,-327.67
7.454,0.44215,0.00869565,0.0,0.44035,0.001675,12,...........,-327.67
7.456,0.443021,0.00876235,0.0,0.44135,0.00165833,12,...........,-327.67
7.458,0.443987,0.00880403,0.0,0.44235,0.00160833,12,...........,-327.67
7.46,0.445058,0.00883738,0.0,0.44335,0.00168333,12,...........,-327.67
7.462,0.446108,0.00887073,0.0,0.44435,0.001675,12,...........,-327.67
7.464,0.447037,0.0088874,0.0,0.44535,0.001675,12,...........,-327.67
7.466,0.448146,0.00898328,0.0,0.44635,0.00168333,12,...........,-327.67
7.468,0.448754,0.0090208,0.0,0.44735,0.001625,12,...........,-327.67
7.47,0.45005,0.00904164,0.0,0.44835,0.00165,12,...........,-327.67
7.472,0.450925,0.00906665,0.0,0.44935,0.00165833,12,...........,-327.67
7.474,0.451904,0.00905831,0.0,0.45035,0.0017,12,...........,-327.67
7.476,0.453275,0.0091,0.0,0.45135,0.00169167,12,...........,-327.67
7.478,0.454125,0.00914169,0.0,0.45235,0.00161667,12,...........,-327.67
7.48,0.454975,0.00915836,0.0,0.45335,0.00168333,12,...........,-327.67
7.482,0.456029,0.00921672,0.0,0.45435,0.00165833,12,...........,-327.67
7.484,0.456942,0.00925007,0.0,0.45535,0.00168333,12,...........,-327.67
7.486,0.45815,0.0093126,0.0,0.45635,0.00166667,12,...........,-327.67
7.488,0.458983,0.00934595,0.0,0.45735,0.00165,12,...........,-327.67
7.49,0.459937,0.0093918,0.0,0.45835,0.00165833,12,...........,-327.67
7.492,0.461329,0.00943766,0.0,0.45935,0.00165833,12,...........,-327.67
7.494,0.462142,0.00943766,0.0,0.46035,0.00165833,12,...........,-327.67
7.496,0.463004,0.00944182,0.0,0.46135,0.00168333,12,...........,-327.67
7.498,0.464075,0.0094585,0.0,0.46235,0.00168333,12,...........,-327.67
7.5,0.465008,0.00966276,0.0,0.46335,0.00165,12,...........,-327.67
7.502,0.466142,0.0096711,0.0,0.46435,0.00165833,12,...........,-327.67
7.504,0.466987,0.00971278,0.0,0.46535,0.00166667,12,...........,-327.67
7.506,0.467975,0.00974613,0.0,0.46635,0.001725,12,...........,-327.67
7.508,0.469067,0.00979198,0.0,0.46735,0.00165833,12,...........,-327.67
7.51,0.47015,0.00980032,0.0,0.46835,0.00169167,12,...........,-327.67
7.512,0.470983,0.00980866,0.0,0.46935,0.00163333,12,...........,-327.67
7.514,0.472042,0.00982533,0.0,0.47035,0.00168333,12,...........,-327.67
7.516,0.473021,0.00979615,0.0,0.47135,0.0017,12,...........,-327.67
7.518,0.47415,0.00988786,0.0,0.47235,0.00165,12,...........,-327.67
7.52,0.474967,0.0099087,0.0,0.47335,0.001725,12,...........,-327.67
7.522,0.475925,0.0100129,0.0,0.47435,0.00170833,12,...........,-327.67
7.524,0.47725,0.0100254,0.0,0.47535,0.00165,12,...........,-327.67
7.526,0.478104,0.0100296,0.0,0.47635,0.00170833,12,...........,-327.67
7.528,0.478967,0.0100796,0.0,0.47735,0.001625,12,...........,-327.67
7.53,0.480017,0.0100629,0.0,0.47835,0.00166667,12,...........,-327.67
7.532,0.480896,0.0101005,0.0,0.47935,0.00163333,12,...........,-327.67
7.534,0.482125,0.0101255,0.0,0.48035,0.00164167,12,...........,-327.67
7.536,0.482975,0.0101922,0.0,0.48135,0.001675,12,...........,-327.67
7.538,0.483958,0.010238,0.0,0.48235,0.001625,12,...........,-327.67
7.54,0.485242,0.0102755,0.0,0.48335,0.00165833,12,...........,-327.67
7.542,0.486133,0.0102422,0.0,0.48435,0.00166667,12,...........,-327.67
7.544,0.487033,0.0102922,0.0,0.48535,0.00166667,12,...........,-327.67
7.546,0.488117,0.0103172,0.0,0.48635,0.00173333,12,...........,-327.67
7.548,0.489092,0.0104756,0.0,0.48735,0.00165833,12,...........,-327.67
7.55,0.49015,0.0104006,0.0,0.48835,0.00169167,12,...........,-327.67
7.552,0.490958,0.0103839,0.0,0.48935,0.00168333,12,...........,-327.67
7.554,0.492008,0.0104631,0.0,0.49035,0.00160833,12,...........,-327.67
7.556,0.493129,0.0104881,0.0,0.49135,0.0017,12,...........,-327.67
7.558,0.494142,0.0104798,0.0,0.49235,0.00164167,12,...........,-327.67
7.56,0.495029,0.0105173,0.0,0.49335,0.001625,12,...........,-327.67
7.562,0.496054,0.010509,0.0,0.49435,0.00168333,12,...........,-327.67
7.564,0.497033,0.0105298,0.0,0.49535,0.00166667,12,...........,-327.67
