T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp
10.674,-0.0477417,0.00147984,0.0,-0.04965,0.00165833,12,...........,-327.67
10.676,-0.0488208,0.00151736,0.0,-0.05065,0.001675,12,...........,-327.67
10.678,-0.0497958,0.00149235,0.0,-0.05165,0.00169167,12,...........,-327.67
10.68,-0.05065,0.00148818,0.0,-0.05265,0.00165,12,...........,-327.67
10.682,-0.0520042,0.00150069,0.0,-0.05365,0.001675,12,...........,-327.67
10.684,-0.0528417,0.00149235,0.0,-0.05465,0.0017,12,...........,-327.67
10.686,-0.053825,0.00150069,0.0,-0.05565,0.00165833,12,...........,-327.67
10.688,-0.0548333,0.00151319,0.0,-0.05665,0.00168333,12,...........,-327.67
10.69,-0.0557708,0.00150069,0.0,-0.05765,0.00165,12,...........,-327.67
10.692,-0.0568833,0.00148818,0.0,-0.05865,0.00166667,12,...........,-327.67
10.694,-0.0578333,0.00148818,0.0,-0.05965,0.00165833,12,...........,-327.67
10.696,-0.0586833,0.00148401,0.0,-0.06065,0.00169167,12,...........,-327.67
10.698,-0.0600125,0.00148401,0.0,-0.06165,0.00165,12,...........,-327.67
10.7,-0.06085,0.00148818,0.0,-0.06265,0.00165833,12,...........,-327.67
10.702,-0.0618833,0.00149235,0.0,-0.06365,0.00164167,12,...........,-327.67
10.704,-0.063175,0.00147151,0.0,-0.06465,0.001675,12,...........,-327.67
10.706,-0.0635708,0.001459,0.0,-0.06565,0.00165833,12,...........,-327.67
10.708,-0.064825,0.00146734,0.0,-0.06665,0.0017,12,...........,-327.67
10.71,-0.0658167,0.00148818,0.0,-0.06765,0.00164167,12,...........,-327.67
10.712,-0.0667667,0.00147984,0.0,-0.06865,0.00165,12,...........,-327.67
10.714,-0.0679292,0.001459,0.0,-0.06965,0.00164167,12,...........,-327.67
10.716,-0.0687875,0.00146734,0.0,-0.07065,0.00168333,12,...........,-327.67
10.718,-0.0697917,0.00146734,0.0,-0.07165,0.00168333,12,...........,-327.67
10.72,-0.0707708,0.00148401,0.0,-0.07265,0.001675,12,...........,-327.67
10.722,-0.0718292,0.00145066,0.0,-0.07365,0.0017,12,...........,-327.67
10.724,-0.0728458,0.00147568,0.0,-0.07465,0.00165833,12,...........,-327.67
10.726,-0.07385,0.00142565,0.0,-0.07565,0.00165833,12,...........,-327.67
10.728,-0.074675,0.001459,0.0,-0.07665,0.00170833,12,...........,-327.67
10.73,-0.0759958,0.00146734,0.0,-0.07765,0.00168333,12,...........,-327.67
10.732,-0.076775,0.00146734,0.0,-0.07865,0.00165,12,...........,-327.67
10.734,-0.0778083,0.00142982,0.0,-0.07965,0.00165,12,...........,-327.67
10.736,-0.0788708,0.00146317,0.0,-0.08065,0.00164167,12,...........,-327.67
10.738,-0.0796917,0.00143816,0.0,-0.08165,0.00169167,12,...........,-327.67
10.74,-0.0808833,0.00143399,0.0,-0.08265,0.00163333,12,...........,-327.67
10.742,-0.0818167,0.00142565,0.0,-0.08365,0.00164167,12,...........,-327.67
10.744,-0.08265,0.00142148,0.0,-0.08465,0.00166667,12,...........,-327.67
10.746,-0.0840458,0.00141315,0.0,-0.08565,0.001675,12,...........,-327.67
10.748,-0.0848458,0.00142148,0.0,-0.08665,0.00171667,12,...........,-327.67
10.75,-0.0858417,0.00142148,0.0,-0.08765,0.001675,12,...........,-327.67
10.752,-0.0871083,0.00142148,0.0,-0.08865,0.001675,12,...........,-327.67
10.754,-0.0878083,0.00143816,0.0,-0.08965,0.00168333,12,...........,-327.67
10.756,-0.0889417,0.00142565,0.0,-0.09065,0.001625,12,...........,-327.67
10.758,-0.0897667,0.00142982,0.0,-0.09165,0.00166667,12,...........,-327.67
10.76,-0.0907583,0.00142148,0.0,-0.09265,0.00168333,12,...........,-327.67
10.762,-0.0917792,0.00144233,0.0,-0.09365,0.00165833,12,...........,-327.67
10.764,-0.092775,0.00140898,0.0,-0.09465,0.00164167,12,...........,-327.67
10.766,-0.0937417,0.00140481,0.0,-0.09565,0.00165,12,...........,-327.67
10.768,-0.0947167,0.0013798,0.0,-0.09665,0.00165,12,...........,-327.67
10.77,-0.0957292,0.00141732,0.0,-0.09765,0.00164167,12,...........,-327.67
10.772,-0.0968417,0.00140898,0.0,-0.09865,0.00166667,12,...........,-327.67
10.774,-0.0978167,0.00142565,0.0,-0.09965,0.00166667,12,...........,-327.67
10.776,-0.09865,0.00140064,0.0,-0.10065,0.00155833,12,...........,-327.67
10.778,-0.09995,0.00141732,0.0,-0.10165,0.00168333,12,...........,-327.67
10.78,-0.100796,0.00138397,0.0,-0.10265,0.00168333,12,...........,-327.67
10.782,-0.101829,0.0013923,0.0,-0.10365,0.00169167,12,...........,-327.67
10.784,-0.102817,0.00137146,0.0,-0.10465,0.00169167,12,...........,-327.67
10.786,-0.103717,0.00137146,0.0,-0.10565,0.00164167,12,...........,-327.67
10.788,-0.10485,0.00138397,0.0,-0.10665,0.00171667,12,...........,-327.67
10.79,-0.105842,0.0013923,0.0,-0.10765,0.00166667,12,...........,-327.67
10.792,-0.106662,0.0013923,0.0,-0.10865,0.001625,12,...........,-327.67
10.794,-0.107996,0.00136729,0.0,-0.10965,0.00166667,12,...........,-327.67
10.796,-0.108804,0.00139647,0.0,-0.11065,0.0016,12,...........,-327.67
10.798,-0.109775,0.00136312,0.0,-0.11165,0.00165,12,...........,-327.67
10.8,-0.111092,0.00135896,0.0,-0.11265,0.001675,12,...........,-327.67
10.802,-0.111983,0.00136729,0.0,-0.11365,0.00168333,12,...........,-327.67
10.804,-0.112883,0.0013798,0.0,-0.11465,0.00170833,12,...........,-327.67
10.806,-0.114112,0.0013923,0.0,-0.11565,0.00165833,12,...........,-327.67
10.808,-0.11465,0.00136312,0.0,-0.11665,0.00168333,12,...........,-327.67
10.81,-0.115754,0.00134228,0.0,-0.11765,0.00165833,12,...........,-327.67
10.812,-0.116775,0.00132144,0.0,-0.11865,0.00166667,12,...........,-327.67
10.814,-0.117717,0.00134645,0.0,-0.11965,0.00168333,12,...........,-327.67
10.816,-0.118683,0.00133394,0.0,-0.12065,0.001675,12,...........,-327.67
10.818,-0.119742,0.00132144,0.0,-0.12165,0.00164167,12,...........,-327.67
10.82,-0.120812,0.0013006,0.0,-0.12265,0.00171667,12,...........,-327.67
10.822,-0.121779,0.00131727,0.0,-0.12365,0.00164167,12,...........,-327.67
10.824,-0.122658,0.0013006,0.0,-0.12465,0.00170833,12,...........,-327.67
10.826,-0.123946,0.0013131,0.0,-0.12565,0.001625,12,...........,-327.67
10.828,-0.124742,0.00128809,0.0,-0.12665,0.001675,12,...........,-327.67
10.83,-0.12575,0.00127558,0.0,-0.12765,0.00163333,12,...........,-327.67
10.832,-0.1268,0.0013131,0.0,-0.12865,0.00163333,12,...........,-327.67
10.834,-0.127725,0.00128392,0.0,-0.12965,0.00165833,12,...........,-327.67
10.836,-0.128842,0.00128392,0.0,-0.13065,0.00163333,12,...........,-327.67
10.838,-0.129717,0.0012464,0.0,-0.13165,0.00164167,12,...........,-327.67
10.84,-0.130642,0.00128392,0.0,-0.13265,0.00169167,12,...........,-327.67
10.842,-0.132042,0.00125057,0.0,-0.13365,0.00165833,12,...........,-327.67
10.844,-0.132813,0.00125474,0.0,-0.13465,0.0017,12,...........,-327.67
10.846,-0.133775,0.00126308,0.0,-0.13565,0.00169167,12,...........,-327.67
10.848,-0.134883,0.00122556,0.0,-0.13665,0.00165,12,...........,-327.67
10.85,-0.135617,0.00128809,0.0,-0.13765,0.00165833,12,...........,-327.67
10.852,-0.13685,0.00121722,0.0,-0.13865,0.00169167,12,...........,-327.67
10.854,-0.137783,0.00118804,0.0,-0.13965,0.00169167,12,...........,-327.67
10.856,-0.138692,0.00121722,0.0,-0.14065,0.00165833,12,...........,-327.67
10.858,-0.140046,0.00121722,0.0,-0.14165,0.00169167,12,...........,-327.67
10.86,-0.140779,0.00118388,0.0,-0.14265,0.001675,12,...........,-327.67
10.862,-0.14175,0.00118388,0.0,-0.14365,0.001625,12,...........,-327.67
10.864,-0.14275,0.0011547,0.0,-0.14465,0.00169167,12,...........,-327.67
10.866,-0.143733,0.00120889,0.0,-0.14565,0.001675,12,...........,-327.67
10.868,-0.144796,0.00118804,0.0,-0.14665,0.00170833,12,...........,-327.67
10.87,-0.145721,0.00114219,0.0,-0.14765,0.0017,12,...........,-327.67
10.872,-0.146679,0.00114219,0.0,-0.14865,0.00165,12,...........,-327.67
10.874,-0.147929,0.00115053,0.0,-0.14965,0.00164167,12,...........,-327.67
10.876,-0.148775,0.00114219,0.0,-0.15065,0.00168333,12,...........,-327.67
10.878,-0.149796,0.0011547,0.0,-0.15165,0.00168333,12,...........,-327.67
10.88,-0.150717,0.00112552,0.0,-0.15265,0.0017,12,...........,-327.67
10.882,-0.151696,0.00112968,0.0,-0.15365,0.00164167,12,...........,-327.67
10.884,-0.152837,0.00110467,0.0,-0.15465,0.00165,12,...........,-327.67
10.886,-0.1538,0.00111718,0.0,-0.15565,0.00165,12,...........,-327.67
10.888,-0.154675,0.00113385,0.0,-0.15665,0.0017,12,...........,-327.67
10.89,-0.156,0.00109217,0.0,-0.15765,0.00169167,12,...........,-327.67
10.892,-0.156817,0.001088,0.0,-0.15865,0.001625,12,...........,-327.67
10.894,-0.157808,0.00110884,0.0,-0.15965,0.001675,12,...........,-327.67
10.896,-0.158946,0.00107132,0.0,-0.16065,0.00165,12,...........,-327.67
10.898,-0.159692,0.00107549,0.0,-0.16165,0.0016,12,...........,-327.67
10.9,-0.160892,0.00102547,0.0,-0.16265,0.001675,12,...........,-327.67
10.902,-0.161825,0.00103798,0.0,-0.16365,0.00165833,12,...........,-327.67
10.904,-0.162692,0.00103798,0.0,-0.16465,0.00163333,12,...........,-327.67
10.906,-0.164004,0.00103381,0.0,-0.16565,0.00173333,12,...........,-327.67
10.908,-0.164921,0.00106299,0.0,-0.16665,0.00170833,12,...........,-327.67
10.91,-0.165833,0.0010088,0.0,-0.16765,0.00165,12,...........,-327.67
10.912,-0.166746,0.00099629,0.0,-0.16865,0.00160833,12,...........,-327.67
10.914,-0.167758,0.000992121,0.0,-0.16965,0.00166667,12,...........,-327.67
10.916,-0.168829,0.000950435,0.0,-0.17065,0.00169167,12,...........,-327.67
10.918,-0.1698,0.000987952,0.0,-0.17165,0.00168333,12,...........,-327.67
10.92,-0.170762,0.00100046,0.0,-0.17265,0.00166667,12,...........,-327.67
10.922,-0.171867,0.000987952,0.0,-0.17365,0.00164167,12,...........,-327.67
10.924,-0.172754,0.000992121,0.0,-0.17465,0.00166667,12,...........,-327.67
10.926,-0.173812,0.00100046,0.0,-0.17565,0.0017,12,...........,-327.67
10.928,-0.174696,0.000942098,0.0,-0.17665,0.00165833,12,...........,-327.67
10.93,-0.175725,0.000954604,0.0,-0.17765,0.001675,12,...........,-327.67
10.932,-0.176846,0.000921255,0.0,-0.17865,0.00168333,12,...........,-327.67
10.934,-0.177825,0.000933761,0.0,-0.17965,0.0017,12,...........,-327.67
10.936,-0.178658,0.000912918,0.0,-0.18065,0.00171667,12,...........,-327.67
10.938,-0.179867,0.000908749,0.0,-0.18165,0.001675,12,...........,-327.67
10.94,-0.180767,0.000921255,0.0,-0.18265,0.00171667,12,...........,-327.67
10.942,-0.181842,0.000862895,0.0,-0.18365,0.00164167,12,...........,-327.67
10.944,-0.18265,0.000837884,0.0,-0.18465,0.00170833,12,...........,-327.67
10.946,-0.183533,0.000833715,0.0,-0.18565,0.00169167,12,...........,-327.67
10.948,-0.184842,0.000829547,0.0,-0.18665,0.00161667,12,...........,-327.67
10.95,-0.185825,0.000854558,0.0,-0.18765,0.00169167,12,...........,-327.67
10.952,-0.186658,0.000808704,0.0,-0.18865,0.001675,12,...........,-327.67
10.954,-0.187987,0.000792029,0.0,-0.18965,0.00165,12,...........,-327.67
10.956,-0.188792,0.000787861,0.0,-0.19065,0.00175,12,...........,-327.67
10.958,-0.189767,0.000758681,0.0,-0.19165,0.00165833,12,...........,-327.67
10.96,-0.190904,0.000704489,0.0,-0.19265,0.00170833,12,...........,-327.67
10.962,-0.191483,0.000716995,0.0,-0.19365,0.00166667,12,...........,-327.67
10.964,-0.192779,0.000733669,0.0,-0.19465,0.00170833,12,...........,-327.67
10.966,-0.193767,0.000662804,0.0,-0.19565,0.00168333,12,...........,-327.67
10.968,-0.194675,0.000683646,0.0,-0.19665,0.00161667,12,...........,-327.67
10.97,-0.195763,0.000683646,0.0,-0.19765,0.00166667,12,...........,-327.67
10.972,-0.196712,0.000612781,0.0,-0.19865,0.00168333,12,...........,-327.67
10.974,-0.197812,0.000625286,0.0,-0.19965,0.00165833,12,...........,-327.67
10.976,-0.198679,0.000608612,0.0,-0.20065,0.00173333,12,...........,-327.67
10.978,-0.199742,0.000621118,0.0,-0.20165,0.00160833,12,...........,-327.67
10.98,-0.2008,0.000596106,0.0,-0.20265,0.0017,12,...........,-327.67
10.982,-0.2018,0.000541915,0.0,-0.20365,0.00169167,12,...........,-327.67
10.984,-0.202658,0.000550252,0.0,-0.20465,0.00166667,12,...........,-327.67
10.986,-0.203829,0.000525241,0.0,-0.20565,0.00168333,12,...........,-327.67
10.988,-0.204721,0.000537746,0.0,-0.20665,0.00169167,12,...........,-327.67
10.99,-0.205775,0.000541915,0.0,-0.20765,0.00165833,12,...........,-327.67
10.992,-0.206662,0.000496061,0.0,-0.20865,0.0017,12,...........,-327.67
10.994,-0.207617,0.000475218,0.0,-0.20965,0.00160833,12,...........,-327.67
10.996,-0.20885,0.000471049,0.0,-0.21065,0.0017,12,...........,-327.67
10.998,-0.209717,0.00040852,0.0,-0.21165,0.00165,12,...........,-327.67
11.0,-0.21065,0.000412689,0.0,-0.21265,0.00168333,12,...........,-327.67
11.002,-0.211962,0.000400183,0.0,-0.21365,0.00171667,12,...........,-327.67
11.004,-0.212842,0.000371003,0.0,-0.21465,0.00164167,12,...........,-327.67
11.006,-0.213708,0.00037934,0.0,-0.21565,0.001675,12,...........,-327.67
11.008,-0.214725,0.000345992,0.0,-0.21665,0.00165833,12,...........,-327.67
11.01,-0.215767,0.000325149,0.0,-0.21765,0.00168333,12,...........,-327.67
11.012,-0.216908,0.000287632,0.0,-0.21865,0.00170833,12,...........,-327.67
11.014,-0.217725,0.000333486,0.0,-0.21965,0.00165,12,...........,-327.67
11.016,-0.218771,0.000283463,0.0,-0.22065,0.0017,12,...........,-327.67
11.018,-0.219729,0.00026262,0.0,-0.22165,0.00165833,12,...........,-327.67
11.02,-0.2207,0.000225103,0.0,-0.22265,0.00165833,12,...........,-327.67
11.022,-0.221725,0.000241777,0.0,-0.22365,0.00169167,12,...........,-327.67
11.024,-0.222746,0.000245946,0.0,-0.22465,0.001675,12,...........,-327.67
11.026,-0.22375,0.000170912,0.0,-0.22565,0.001725,12,...........,-327.67
11.028,-0.224792,0.000150069,0.0,-0.22665,0.00165833,12,...........,-327.67
11.03,-0.225767,0.000150069,0.0,-0.22765,0.00166667,12,...........,-327.67
11.032,-0.226658,0.000100046,0.0,-0.22865,0.00165833,12,...........,-327.67
11.034,-0.227783,0.000104214,0.0,-0.22965,0.00165,12,...........,-327.67
11.036,-0.228733,6.25286e-05,0.0,-0.23065,0.001675,12,...........,-327.67
11.038,-0.229775,1.25057e-05,0.0,-0.23165,0.00168333,12,...........,-327.67
11.04,-0.230662,4.16858e-05,0.0,-0.23265,0.00169167,12,...........,-327.67
11.042,-0.231662,-5.83601e-05,0.0,-0.23365,0.00168333,12,...........,-327.67
11.044,-0.232821,-6.66972e-05,0.0,-0.23465,0.00160833,12,...........,-327.67
11.046,-0.233792,-9.17087e-05,0.0,-0.23565,0.00168333,12,...........,-327.67
11.048,-0.234658,-0.000120889,0.0,-0.23665,0.00168333,12,...........,-327.67
11.05,-0.235983,-0.000129226,0.0,-0.23765,0.001675,12,...........,-327.67
11.052,-0.236779,-0.000158406,0.0,-0.23865,0.00170833,12,...........,-327.67
11.054,-0.237775,-0.000179249,0.0,-0.23965,0.00164167,12,...........,-327.67
11.056,-0.2389,-0.000191754,0.0,-0.24065,0.00166667,12,...........,-327.67
11.058,-0.239654,-0.000220934,0.0,-0.24165,0.0017,12,...........,-327.67
11.06,-0.240846,-0.000220934,0.0,-0.24265,0.00164167,12,...........,-327.67
11.062,-0.241912,-0.000279295,0.0,-0.24365,0.00169167,12,...........,-327.67
11.064,-0.24265,-0.000308475,0.0,-0.24465,0.00163333,12,...........,-327.67
11.066,-0.243704,-0.000337655,0.0,-0.24565,0.001675,12,...........,-327.67
11.068,-0.244762,-0.00035016,0.0,-0.24665,0.00163333,12,...........,-327.67
11.07,-0.245687,-0.000337655,0.0,-0.24765,0.00165,12,...........,-327.67
11.072,-0.246692,-0.000400183,0.0,-0.24865,0.0017,12,...........,-327.67
11.074,-0.2477,-0.0004377,0.0,-0.24965,0.00164167,12,...........,-327.67
11.076,-0.248808,-0.000462712,0.0,-0.25065,0.00163333,12,...........,-327.67
11.078,-0.249758,-0.000516903,0.0,-0.25165,0.00168333,12,...........,-327.67
11.08,-0.250696,-0.000516903,0.0,-0.25265,0.00160833,12,...........,-327.67
11.082,-0.252,-0.000583601,0.0,-0.25365,0.00171667,12,...........,-327.67
11.084,-0.252733,-0.000608612,0.0,-0.25465,0.00165833,12,...........,-327.67
11.086,-0.253704,-0.000825378,0.0,-0.25565,0.0017,12,...........,-327.67
11.088,-0.254658,-0.00093793,0.0,-0.25665,0.00166667,12,...........,-327.67
11.09,-0.255617,-0.000987952,0.0,-0.25765,0.00164167,12,...........,-327.67
11.092,-0.256875,-0.00100463,0.0,-0.25865,0.00168333,12,...........,-327.67
11.094,-0.257812,-0.00103381,0.0,-0.25965,0.00166667,12,...........,-327.67
11.096,-0.25865,-0.00109634,0.0,-0.26065,0.001675,12,...........,-327.67
11.098,-0.260013,-0.0012339,0.0,-0.26165,0.00169167,12,...........,-327.67
11.1,-0.260754,-0.00125891,0.0,-0.26265,0.00169167,12,...........,-327.67
11.102,-0.261792,-0.00126725,0.0,-0.26365,0.00168333,12,...........,-327.67
11.104,-0.262742,-0.00128809,0.0,-0.26465,0.001625,12,...........,-327.67
11.106,-0.26375,-0.00130893,0.0,-0.26565,0.00166667,12,...........,-327.67
11.108,-0.264858,-0.00135062,0.0,-0.26665,0.001675,12,...........,-327.67
11.11,-0.265779,-0.00137146,0.0,-0.26765,0.00165833,12,...........,-327.67
11.112,-0.266729,-0.0013923,0.0,-0.26865,0.00166667,12,...........,-327.67
11.114,-0.267946,-0.00141732,0.0,-0.26965,0.00163333,12,...........,-327.67
11.116,-0.268746,-0.00146317,0.0,-0.27065,0.00168333,12,...........,-327.67
11.118,-0.269733,-0.00152987,0.0,-0.27165,0.0017,12,...........,-327.67
11.12,-0.270733,-0.00155071,0.0,-0.27265,0.00161667,12,...........,-327.67
11.122,-0.271758,-0.00160907,0.0,-0.27365,0.00168333,12,...........,-327.67
11.124,-0.272804,-0.00162574,0.0,-0.27465,0.00165833,12,...........,-327.67
11.126,-0.273725,-0.00165909,0.0,-0.27565,0.00166667,12,...........,-327.67
11.128,-0.274687,-0.0017383,0.0,-0.27665,0.00165,12,...........,-327.67
11.13,-0.275908,-0.00174663,0.0,-0.27765,0.00165,12,...........,-327.67
11.132,-0.276704,-0.00177581,0.0,-0.27865,0.00165,12,...........,-327.67
11.134,-0.277771,-0.00180082,0.0,-0.27965,0.00165,12,...........,-327.67
11.136,-0.278671,-0.00180916,0.0,-0.28065,0.0017,12,...........,-327.67
11.138,-0.279687,-0.00181333,0.0,-0.28165,0.001675,12,...........,-327.67
11.14,-0.280842,-0.00184251,0.0,-0.28265,0.00164167,12,...........,-327.67
11.142,-0.281767,-0.00193005,0.0,-0.28365,0.00170833,12,...........,-327.67
11.144,-0.28265,-0.00195923,0.0,-0.28465,0.00165833,12,...........,-327.67
11.146,-0.283967,-0.00202176,0.0,-0.28565,0.001675,12,...........,-327.67
11.148,-0.284692,-0.00203427,0.0,-0.28665,0.00170833,12,...........,-327.67
11.15,-0.285779,-0.00210096,0.0,-0.28765,0.00166667,12,...........,-327.67
11.152,-0.286875,-0.00212597,0.0,-0.28865,0.00166667,12,...........,-327.67
11.154,-0.287692,-0.00216766,0.0,-0.28965,0.00165,12,...........,-327.67
11.156,-0.288862,-0.00217183,0.0,-0.29065,0.00164167,12,...........,-327.67
11.158,-0.289837,-0.00220518,0.0,-0.29165,0.0017,12,...........,-327.67
11.16,-0.29065,-0.00226771,0.0,-0.29265,0.00165,12,...........,-327.67
11.162,-0.291992,-0.00235525,0.0,-0.29365,0.001675,12,...........,-327.67
11.164,-0.292842,-0.00235941,0.0,-0.29465,0.00169167,12,...........,-327.67
11.166,-0.293842,-0.00241361,0.0,-0.29565,0.0016,12,...........,-327.67
11.168,-0.294712,-0.00244279,0.0,-0.29665,0.00170833,12,...........,-327.67
11.17,-0.295733,-0.00243862,0.0,-0.29765,0.00166667,12,...........,-327.67
11.172,-0.296758,-0.00251782,0.0,-0.29865,0.00165,12,...........,-327.67
11.174,-0.29775,-0.00255951,0.0,-0.29965,0.00164167,12,...........,-327.67
11.176,-0.298667,-0.00260953,0.0,-0.30065,0.00166667,12,...........,-327.67
11.178,-0.299712,-0.00263037,0.0,-0.30165,0.00166667,12,...........,-327.67
11.18,-0.300692,-0.00265955,0.0,-0.30265,0.00161667,12,...........,-327.67
11.182,-0.301721,-0.00274292,0.0,-0.30365,0.00166667,12,...........,-327.67
11.184,-0.302646,-0.00280545,0.0,-0.30465,0.00165833,12,...........,-327.67
11.186,-0.303633,-0.00283463,0.0,-0.30565,0.001725,12,...........,-327.67
11.188,-0.304821,-0.00287215,0.0,-0.30665,0.00164167,12,...........,-327.67
11.19,-0.305754,-0.0029055,0.0,-0.30765,0.001675,12,...........,-327.67
11.192,-0.30665,-0.00298053,0.0,-0.30865,0.00166667,12,...........,-327.67
11.194,-0.307912,-0.00300554,0.0,-0.30965,0.00164167,12,...........,-327.67
11.196,-0.308729,-0.00305973,0.0,-0.31065,0.00161667,12,...........,-327.67
11.198,-0.309775,-0.00314727,0.0,-0.31165,0.00166667,12,...........,-327.67
11.2,-0.310683,-0.00316395,0.0,-0.31265,0.0017,12,...........,-327.67
11.202,-0.311642,-0.00324732,0.0,-0.31365,0.00165,12,...........,-327.67
11.204,-0.312817,-0.00328901,0.0,-0.31465,0.001725,12,...........,-327.67
11.206,-0.313767,-0.00328484,0.0,-0.31565,0.00158333,12,...........,-327.67
11.208,-0.31465,-0.00332235,0.0,-0.31665,0.001675,12,...........,-327.67
11.21,-0.315983,-0.00340156,0.0,-0.31765,0.00165833,12,...........,-327.67
11.212,-0.316817,-0.00345158,0.0,-0.31865,0.00166667,12,...........,-327.67
11.214,-0.317683,-0.00349327,0.0,-0.31965,0.00170833,12,...........,-327.67
11.216,-0.319175,-0.00355996,0.0,-0.32065,0.00161667,12,...........,-327.67
11.218,-0.319525,-0.00361832,0.0,-0.32165,0.00166667,12,...........,-327.67
11.22,-0.320717,-0.00358081,0.0,-0.32265,0.00169167,12,...........,-327.67
11.222,-0.321692,-0.00367668,0.0,-0.32365,0.00169167,12,...........,-327.67
11.224,-0.322683,-0.00371003,0.0,-0.32465,0.00166667,12,...........,-327.67
11.226,-0.323754,-0.00378507,0.0,-0.32565,0.00163333,12,...........,-327.67
11.228,-0.324725,-0.00386844,0.0,-0.32665,0.0017,12,...........,-327.67
11.23,-0.325717,-0.00389762,0.0,-0.32765,0.00170833,12,...........,-327.67
11.232,-0.326687,-0.00394764,0.0,-0.32865,0.00163333,12,...........,-327.67
11.234,-0.327688,-0.00403935,0.0,-0.32965,0.00173333,12,...........,-327.67
11.236,-0.328804,-0.00408104,0.0,-0.33065,0.00165833,12,...........,-327.67
11.238,-0.329767,-0.00406436,0.0,-0.33165,0.001675,12,...........,-327.67
11.24,-0.33065,-0.00409354,0.0,-0.33265,0.00170833,12,...........,-327.67
11.242,-0.331721,-0.00419776,0.0,-0.33365,0.00164167,12,...........,-327.67
11.244,-0.332704,-0.00426028,0.0,-0.33465,0.001675,12,...........,-327.67
11.246,-0.333717,-0.00427696,0.0,-0.33565,0.0017,12,...........,-327.67
11.248,-0.334683,-0.0043645,0.0,-0.33665,0.00168333,12,...........,-327.67
11.25,-0.335533,-0.00445204,0.0,-0.33765,0.0017,12,...........,-327.67
11.252,-0.33685,-0.00447288,0.0,-0.33865,0.00165,12,...........,-327.67
11.254,-0.337758,-0.00449789,0.0,-0.33965,0.00166667,12,...........,-327.67
11.256,-0.33865,-0.00453541,0.0,-0.34065,0.00165,12,...........,-327.67
11.258,-0.339971,-0.00462295,0.0,-0.34165,0.0017,12,...........,-327.67
11.26,-0.340696,-0.0046688,0.0,-0.34265,0.00165833,12,...........,-327.67
11.262,-0.341767,-0.00475218,0.0,-0.34365,0.00163333,12,...........,-327.67
11.264,-0.342767,-0.00477719,0.0,-0.34465,0.00168333,12,...........,-327.67
11.266,-0.343558,-0.00486473,0.0,-0.34565,0.00166667,12,...........,-327.67
11.268,-0.344875,-0.00489808,0.0,-0.34665,0.0017,12,...........,-327.67
11.27,-0.3457,-0.00491892,0.0,-0.34765,0.00174167,12,...........,-327.67
11.272,-0.346654,-0.00496894,0.0,-0.34865,0.00165833,12,...........,-327.67
11.274,-0.347692,-0.00500646,0.0,-0.34965,0.00165833,12,...........,-327.67
11.276,-0.348733,-0.00511901,0.0,-0.35065,0.00168333,12,...........,-327.67
11.278,-0.349683,-0.00515236,0.0,-0.35165,0.00165,12,...........,-327.67
11.28,-0.350671,-0.00521489,0.0,-0.35265,0.00166667,12,...........,-327.67
11.282,-0.351658,-0.00528992,0.0,-0.35365,0.00163333,12,...........,-327.67
11.284,-0.352825,-0.00534828,0.0,-0.35465,0.001625,12,...........,-327.67
11.286,-0.3538,-0.00542749,0.0,-0.35565,0.00169167,12,...........,-327.67
11.288,-0.35465,-0.00541498,0.0,-0.35665,0.001725,12,...........,-327.67
11.29,-0.355792,-0.00546917,0.0,-0.35765,0.00170833,12,...........,-327.67
11.292,-0.356692,-0.00558589,0.0,-0.35865,0.001625,12,...........,-327.67
11.294,-0.357758,-0.00560673,0.0,-0.35965,0.00170833,12,...........,-327.67
11.296,-0.35865,-0.00562341,0.0,-0.36065,0.00165833,12,...........,-327.67
11.298,-0.359621,-0.00574847,0.0,-0.36165,0.00168333,12,...........,-327.67
11.3,-0.360842,-0.00579432,0.0,-0.36265,0.00170833,12,...........,-327.67
11.302,-0.361792,-0.00583184,0.0,-0.36365,0.00163333,12,...........,-327.67
11.304,-0.362667,-0.00584851,0.0,-0.36465,0.001675,12,...........,-327.67
11.306,-0.363812,-0.00592355,0.0,-0.36565,0.00165833,12,...........,-327.67
11.308,-0.364725,-0.00596523,0.0,-0.36665,0.00165833,12,...........,-327.67
11.31,-0.365729,-0.00608612,0.0,-0.36765,0.0017,12,...........,-327.67
11.312,-0.366708,-0.00612781,0.0,-0.36865,0.00160833,12,...........,-327.67
11.314,-0.36775,-0.006182,0.0,-0.36965,0.00170833,12,...........,-327.67
11.316,-0.36875,-0.0061945,0.0,-0.37065,0.00165,12,...........,-327.67
11.318,-0.369733,-0.00629038,0.0,-0.37165,0.00165833,12,...........,-327.67
11.32,-0.370633,-0.00630289,0.0,-0.37265,0.00171667,12,...........,-327.67
11.322,-0.371717,-0.00641544,0.0,-0.37365,0.001625,12,...........,-327.67
11.324,-0.372712,-0.00646546,0.0,-0.37465,0.00165,12,...........,-327.67
11.326,-0.373708,-0.006553,0.0,-0.37565,0.00168333,12,...........,-327.67
11.328,-0.374708,-0.00661136,0.0,-0.37665,0.00164167,12,...........,-327.67
11.33,-0.375708,-0.00660719,0.0,-0.37765,0.00168333,12,...........,-327.67
11.332,-0.376821,-0.00667389,0.0,-0.37865,0.00165833,12,...........,-327.67
